Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2FmjIxHn1j4B4tYuu8TW30,"Camino fracturado","Pangea: La grieta","Jaloner;Dabeunotres;bit KARMA",2024-12-12,116589,18,false,brunocaivanophy,2024-12-13T05:00:33Z,"","JALONER",0.499,0.315,10,-17.238,0,0.0445,0.0823,0.395,0.166,0.205,90.616,4
spotify:track:4vcY5g4aaBcAZV91m7nzCC,"Safari Espiritual","Chances","Illya Kuryaki & The Valderramas",2012-10-29,239256,19,false,brunocaivanophy,2025-01-02T15:56:35Z,"rock en español,rock argentino,rock latino,alternativa latina","Ariola",0.459,0.691,2,-5.205,1,0.11,0.0479,0.00000444,0.15,0.878,74.971,4
spotify:track:6RoHIsHglKrsnJdFi1dTrY,"COFRE","ÍCONOS","Lil Supa;Dann Niggaz;Dj Swet;Escandaloso Xpósito",2024-12-20,97634,16,false,brunocaivanophy,2025-01-09T00:12:55Z,"hip hop latino","LIL SUPA'",0.586,0.542,11,-7.697,0,0.0471,0.32,0.847,0.144,0.831,120.343,4
spotify:track:4x8hAZk0I1m73b2V3S77d4,"Big Bootys","SHOWTIME","Cookin Soul;Kid Frankie;Tito Chilito",2024-09-26,148148,18,true,brunocaivanophy,2025-01-10T02:27:54Z,"hip hop latino","Cookin Soul Records",0.575,0.845,6,-5.13,1,0.252,0.608,0,0.165,0.73,80.936,4
spotify:track:3xs450bRX2rrS2eoOvxBl7,"Hungry Ghost","Mehliana: Taming the Dragon","Brad Mehldau",2014-02-21,301573,20,false,brunocaivanophy,2025-01-29T04:30:15Z,"jazz,baladas de jazz,cool jazz","Nonesuch",0.189,0.761,4,-9.697,0,0.0342,0.0198,0.899,0.123,0.193,141.953,4
spotify:track:1lAKBnbGxVs5rYOxKtdFmy,"Robin","Moon Tapes (Las 2 Caras De La Luna)","SD Kong",2024-11-15,146412,0,true,brunocaivanophy,2025-02-06T06:24:45Z,"","Where Lords Chill distributed by Altafonte",0.421,0.696,1,-11.772,1,0.41,0.512,0.00000358,0.0895,0.706,172.619,4
spotify:track:3urhQ4IpNTuYmkTcgrUsPu,"OUTLANDER","OUTLANDER","Westside Gunn",2025-02-11,189920,29,true,brunocaivanophy,2025-02-15T19:09:05Z,"boom bap,hip hop alternativo,jazz rap,hip hop experimental","Griselda Records",0.352,0.793,11,-5.835,0,0.0535,0.627,0,0.433,0.603,139.339,4
spotify:track:6XeOVikH7XkydXrQWVvA6b,"Long Live J Dilla (feat. Westside Gunn & Busta Rhymes)","Long Live J Dilla (feat. Westside Gunn & Busta Rhymes)","Karriem Riggins;Westside Gunn;Busta Rhymes",2025-02-07,194040,30,true,brunocaivanophy,2025-02-15T19:09:36Z,"boom bap,hip hop alternativo,jazz rap,hip hop experimental,East Coast hip hop","Stones Throw Records",0.403,0.774,7,-7.54,0,0.348,0.17,0.0000012,0.37,0.603,171.171,4
spotify:track:6LGwYMXXgURfaequXipzHx,"You Don't Know My Name","The Diary Of Alicia Keys","Alicia Keys",2003-12-02,366733,70,false,brunocaivanophy,2025-02-18T02:57:22Z,"R&B,neosoul","J Records",0.264,0.663,9,-8.264,1,0.187,0.59,0.00443,0.342,0.249,167.078,4
spotify:track:7jCiSxbtf8xqtwQy4tHxXu,"Calor","Calor","Astrid Canales;Dano",2025-02-28,241043,17,false,brunocaivanophy,2025-03-01T06:44:47Z,"r&b latino,trap argentino,hip hop latino","Independent",0.529,0.213,9,-17.352,1,0.0911,0.851,0.0000518,0.0886,0.247,114.609,3
spotify:track:1wgjAYlp6GHSX6ex8pRJd9,"#TETAS","#TETAS","CA7RIEL & Paco Amoroso",2025-02-27,149394,52,true,brunocaivanophy,2025-03-06T02:26:20Z,"","5020 Records",0.584,0.632,7,-5.761,1,0.279,0.0725,0,0.251,0.635,92.338,4
spotify:track:61PCMpBGEENRUuEkKx5N9I,"Tocai Friulano Suite","Notes & Tones (Second Vintage)","DJ Muggs;Stone Alliance",2025-02-21,150341,4,false,brunocaivanophy,2025-03-07T19:16:25Z,"hip hop underground,boom bap,hardcore hip hop,jazz brasileño,soul jazz,jazz afrocubano,free jazz","Now Again Records",0.25,0.6,2,-6.138,1,0.0547,0.0172,0.0000366,0.145,0.208,66.905,3
spotify:track:7E6nCTyXie08Np24tgvpWL,"You Better Listen","The Good Book, Vol. 2","The Alchemist;Budgie",2017-07-21,76826,19,true,brunocaivanophy,2025-06-22T17:51:55Z,"hip hop alternativo,jazz rap,hip hop experimental,boom bap","ALC",0.492,0.641,6,-9.034,0,0.0688,0.126,0.192,0.814,0.373,94.445,4
spotify:track:4jbyndWbUP0sjVi8purqb6,"Berkeley Groove","Notes & Tones (Second Vintage)","DJ Muggs;Stone Alliance",2025-02-21,96869,5,false,brunocaivanophy,2025-03-07T19:16:30Z,"hip hop underground,boom bap,hardcore hip hop,jazz brasileño,soul jazz,jazz afrocubano,free jazz","Now Again Records",0.567,0.572,9,-7.83,0,0.0344,0.486,0.469,0.439,0.47,129.955,4
spotify:track:1WwrfoGe0K33z1tVI6mevJ,"VIBES DON'T LIE","MUTT","Leon Thomas",2024-09-27,201567,68,true,brunocaivanophy,2025-03-12T19:10:42Z,"","EZMNY Records/Motown Records",0.584,0.637,10,-8.061,0,0.0542,0.219,0.13,0.117,0.208,81.043,4
spotify:track:2uvE4L5ZsYKpv8hbK4TIOt,"MUTT","MUTT","Leon Thomas",2024-09-27,192933,81,true,brunocaivanophy,2025-03-12T19:12:18Z,"","EZMNY Records/Motown Records",0.572,0.455,1,-8.078,1,0.134,0.216,0.00000388,0.072,0.597,179.787,4
spotify:track:3h6mxO1N2Ig3QPAcyyGCAl,"Vividor","Nuevos Trapos","Dano;Johnny Doc",2025-03-14,205832,36,true,brunocaivanophy,2025-03-14T01:22:26Z,"trap argentino,hip hop latino","MÉCÈN Ent.",0.545,0.7,6,-8.82,1,0.137,0.328,0.0000134,0.621,0.722,68.558,4
spotify:track:6l8xJEkSyFrLMTfw2CgZQJ,"Mark Ruffalo","Nuevos Trapos","Dano;Mir Nicolas;Cerounno;H de Perra",2025-03-14,190007,37,true,brunocaivanophy,2025-03-14T01:22:36Z,"trap argentino,hip hop latino,boom bap","MÉCÈN Ent.",0.511,0.664,0,-9.136,1,0.197,0.629,0,0.101,0.756,82.664,4
spotify:track:5m4thiqVGCxt9Iq8GzTwsT,"In Between Feelings","Fighter For Love","Jordan Lee;HolyBrune",2025-05-16,256799,43,false,brunocaivanophy,2025-05-20T18:32:22Z,"funk,nu disco","Gypsy Mama Records",0.807,0.474,8,-9.823,1,0.116,0.327,0.0222,0.0999,0.416,87.024,4
spotify:track:3nNHdtE7GDHCBwt6mA1D4M,"Tokyo Lift (5am)","Tokyo Lift (5am)","Cautious Clay",2025-03-14,144741,30,false,brunocaivanophy,2025-03-22T15:58:50Z,"","Fantasy",0.69,0.742,2,-7.007,1,0.0675,0.42,0.0000396,0.135,0.74,91.467,4
spotify:track:1ZXbdj63jwnhjNlQNWwjRD,"Viernes","Calor","Lucio Memi;Vinocio",2025-03-21,174500,15,false,brunocaivanophy,2025-03-26T20:51:07Z,"","Lucio Memi",0.82,0.308,11,-12.676,1,0.0442,0.829,0.81,0.109,0.452,149.83,4
spotify:track:5VG1ZYDSphLNbou0WrbHBW,"FRIKI THINGS","FRIKI THINGS","KYNE;Mir Nicolas",2025-03-26,194074,8,false,brunocaivanophy,2025-03-29T19:22:18Z,"r&b latino,boom bap","Ladradora",0.62,0.775,8,-7.429,1,0.38,0.461,0,0.189,0.619,161.969,4
spotify:track:2YqiodSlUPWPToAH4L0FoB,"Krazy Kat","Bantú","We Ruanda;Elphomega;Escandaloso Xpósito;Guerrita;Ciclo",2025-02-28,237187,12,false,brunocaivanophy,2025-03-31T18:29:18Z,"","Ruanda Records",0.701,0.82,1,-8.427,1,0.38,0.399,0,0.619,0.854,84.991,4
spotify:track:70Ktkqrjy77jL0uOwaqNU5,"Don","Farsanta","Faraonika;Coghlan",2023-11-09,193736,11,false,brunocaivanophy,2025-03-30T18:45:00Z,"neoperreo,electropop,indie latino","Faraonika",0.852,0.559,5,-6.133,0,0.0371,0.394,0.0172,0.16,0.587,99.967,4
spotify:track:5eubWyaRCekXA1ngEIvFMU,"Osana","Bantú","We Ruanda;Elphomega;Ciclo",2025-02-28,142545,6,false,brunocaivanophy,2025-03-31T18:47:21Z,"","Ruanda Records",0.662,0.554,11,-9.219,1,0.22,0.522,0,0.196,0.663,87.617,4
spotify:track:02ONt6TdguBGgJzJTzwXCN,"The Light (I Need You)","The Light (I Need You)","threetwenty",2025-02-28,217626,13,false,brunocaivanophy,2025-04-01T20:50:17Z,"neosoul,R&B cristiano","New Century Sound",0.69,0.45,9,-5.835,0,0.0554,0.629,0.00000177,0.103,0.684,88.988,4
spotify:track:4eifhLVtEN4ok3CCpSUKmt,"Artic Sun","PAP on P.E.D's","Papo2oo4;Subjxct 5",2023-01-16,137142,5,true,brunocaivanophy,2025-04-03T16:52:24Z,"","755739 Records DK",0.465,0.694,0,-7.206,1,0.324,0.101,0.0236,0.42,0.488,139.098,4
spotify:track:1gd9viTLJ5DylemD84e50Q,"Marvin G.","SHAINI DAYZ","alsina.carson",2023-12-10,50804,0,true,brunocaivanophy,2025-04-09T06:13:20Z,"","La Fiebre",0.445,0.733,3,-9.086,1,0.198,0.532,0,0.221,0.959,128.584,4
spotify:track:0uKOYLL5SPkhymhUWAvFih,"Los Sepulcros","Los Sepulcros","Franco Carter;Jeke Mamoneos",2025-04-15,160765,27,true,brunocaivanophy,2025-04-15T19:48:35Z,"neoperreo","Franco Carter",0.693,0.544,2,-10.794,0,0.0602,0.186,0.00015,0.095,0.589,121.062,4
spotify:track:675yUQBNroRCI0v0MuGMpS,"Quieren entrar","Crónicas Posmodernas","Sáez'93",2025-04-25,213596,5,false,brunocaivanophy,2025-05-05T22:04:47Z,"","Sáez'93",0.64,0.619,11,-8.696,1,0.116,0.248,0,0.335,0.622,122.87,4
spotify:track:6oF8jIKthSdG3zqrViEcLu,"Buen Tipo","A BCN DREAM","Mir Nicolas;C. Spaulding",2025-05-09,121686,27,false,brunocaivanophy,2025-05-09T18:56:44Z,"boom bap","Mir Nicolas",0.638,0.47,6,-11.475,0,0.0746,0.661,0.0000823,0.211,0.332,105.92,3
spotify:track:1rYkCCoNuxeXoM4mIEpMHj,"Tu ermitaño favorito","Crónicas Posmodernas","Sáez'93",2025-04-25,192000,2,false,brunocaivanophy,2025-05-09T18:56:54Z,"","Sáez'93",0.289,0.607,0,-9.844,1,0.14,0.0215,0.0304,0.186,0.545,86.906,5
spotify:track:0erswDRZ6RJR6vTxe2Rm6a,"Hipermodernos","Crónicas Posmodernas","Sáez'93",2025-04-25,224644,2,false,brunocaivanophy,2025-05-09T18:57:02Z,"","Sáez'93",0.391,0.786,9,-7.209,0,0.119,0.0888,0.0000608,0.404,0.501,145.735,4
spotify:track:2Lu5TXqQYUQghTwsFrkOa3,"Frontin' (feat. JAY-Z) - Radio Mix","The Neptunes Present... Clones (Clean Version)","Pharrell Williams;JAŸ-Z",2003-08-19,236586,43,false,brunocaivanophy,2025-05-14T23:59:36Z,"hip hop,East Coast hip hop,rap","Arista/Legacy",0.885,0.395,9,-6.163,0,0.169,0.44,0.00000207,0.147,0.801,101.983,4
spotify:track:4WHQH9TRMCtR7nqnTjKaty,"Angel","In My Mind","Pharrell Williams",2006-01-01,164773,39,true,brunocaivanophy,2025-05-15T01:35:39Z,"","Virgin Records",0.781,0.852,2,-4.749,1,0.0473,0.196,0.00188,0.0542,0.913,110.02,4
spotify:track:3QYlLOCX3lGdEQn8rsPxJh,"AGP RMX","AURA","Dj Swet;Jorge Pardo",2025-02-28,222000,3,false,brunocaivanophy,2025-05-15T21:13:56Z,"hip hop latino,flamenco,jazz latino","DjSwet",0.416,0.883,6,-6.017,0,0.079,0.00788,0.429,0.109,0.388,80.218,4
spotify:track:5DzSDSnB6RuDrdpYwzp0FF,"Fly Shit","1987","HOSS&SWET 1987;Hoss;Dj Swet",2025-05-16,156181,4,false,brunocaivanophy,2025-05-16T14:54:14Z,"hip hop latino","1987",0.642,0.583,10,-6.95,1,0.048,0.689,0.501,0.177,0.554,82.985,4
spotify:track:2AeshFJxZlgeC53e7HMtoZ,"Rear-View-Mirror","Fighter For Love","Jordan Lee",2025-05-16,282666,27,false,brunocaivanophy,2025-05-20T18:42:49Z,"","Gypsy Mama Records",0.493,0.377,1,-10.614,0,0.0305,0.376,0.000133,0.0967,0.288,137.913,4
spotify:track:0qYDojnphIubaM6s5mf2lg,"Blazing A Sun","Fighter For Love","Jordan Lee",2025-05-16,155120,39,false,brunocaivanophy,2025-05-21T22:14:12Z,"","Gypsy Mama Records",0.855,0.486,6,-8.703,1,0.0492,0.0843,0.255,0.0808,0.584,112.031,4
spotify:track:4EfFjASHn6V6XxCEbCmLHW,"Mi Nombre","Vidalogia","Tremendo",2004-03-18,278883,0,false,brunocaivanophy,2025-05-31T18:56:28Z,"","Delpalo Records",0.753,0.778,1,-4.696,1,0.382,0.061,0,0.61,0.774,91.345,4
spotify:track:1tCucB0GPYO4gNohTpG4Rt,"So Happy","Miles Away","Kaidi Tatham",2025-03-28,273666,9,false,brunocaivanophy,2025-06-05T02:16:23Z,"nu jazz,indie jazz,jazz funk","First Word Records",0.634,0.728,11,-11.198,0,0.0377,0.61,0.912,0.688,0.845,113.986,1
spotify:track:3XE7GHaKAWNCFjfih93eOC,"Papaia","Sujinho","Jackson Conti",2008-06-17,603253,12,false,brunocaivanophy,2025-06-09T19:35:25Z,"jazz brasileño","Madlib Invazion",0.403,0.7,7,-9.377,1,0.0875,0.17,0.469,0.0782,0.501,153.183,4
spotify:track:1QazdjM4mhiBAW2TegKdEb,"NO HANDS (feat. Z-Trip)","NO HANDS","Joey Valence & Brae;Z-Trip",2024-06-07,167174,53,false,brunocaivanophy,2025-06-16T03:30:03Z,"","JVB Records",0.638,0.928,11,-0.873,0,0.258,0.0238,0,0.0939,0.524,98.115,4
spotify:track:77bpr2YsCeqJSh1I6Jlgtz,"OMNITRIX","NO HANDS","Joey Valence & Brae",2024-06-07,198374,45,true,brunocaivanophy,2025-06-16T03:31:37Z,"","JVB Records",0.649,0.78,11,-3.18,1,0.181,0.106,0,0.915,0.667,88.874,4
spotify:track:28wh3cyL4fWNxfXDNy5M8n,"The More I Know the More I Miss","The Good Book, Vol. 2","Budgie",2017-07-21,148013,15,true,brunocaivanophy,2025-06-22T17:46:42Z,"","ALC",0.233,0.396,10,-11.152,1,0.0352,0.00657,0.205,0.235,0.0602,73.813,4
spotify:track:14xy1mDmpEAqoEnjQ9QQc0,"Recess","The Good Book, Vol. 2","Budgie;Joyce Wrice",2017-07-21,71973,17,true,brunocaivanophy,2025-06-22T17:59:50Z,"R&B alternativo","ALC",0.617,0.752,5,-8.037,0,0.0831,0.181,0,0.255,0.776,79.957,4
spotify:track:5cR93FH9SJKzkS6QhPHg7W,"Llamame","Mordisco","Emmanuel Horvilleur",2007-10-16,197026,36,false,brunocaivanophy,2025-06-28T17:43:19Z,"rock argentino,indie latino","Ariola",0.708,0.584,0,-9.922,1,0.0414,0.287,0.00000899,0.147,0.672,90.994,4
spotify:track:7xXFx7jjAN3x6prTDUiMtY,"You Can Do Anything","Coyote, You're My Star","Dana and Alden",2024-06-21,163798,21,false,brunocaivanophy,2025-06-30T22:03:18Z,"indie jazz","Dana and Alden",0.308,0.737,0,-6.723,1,0.0323,0.00195,0.351,0.153,0.163,85.944,4
spotify:track:4iIXqFUjzZqdarqM4AgYjP,"July 98","Quiet Music for Young People","Dana and Alden",2023-08-04,161114,21,false,brunocaivanophy,2025-07-04T17:13:38Z,"indie jazz","Dana and Alden",0.405,0.393,2,-9.955,1,0.0471,0.0827,0.738,0.0851,0.163,112.943,4
spotify:track:1z7mSQCkOw2qC4WF85sGxp,"Barcos de Papel - Live X 2Raw Sessions","M o a H (Live X 2Raw Sessions)","Moah",2023-12-07,292116,9,false,brunocaivanophy,2025-07-07T04:16:10Z,"","2raw music",0.568,0.626,1,-10.692,0,0.0365,0.498,0.454,0.172,0.681,91.629,4
spotify:track:0bwV3pVmDrv8MGNRLIUN2P,"Maria (Believe Again)","Coyote, You're My Star","Dana and Alden;Maša",2024-06-21,135128,17,false,brunocaivanophy,2025-07-13T17:16:43Z,"indie jazz","Dana and Alden",0.532,0.584,5,-4.829,0,0.0295,0.297,0.0174,0.284,0.43,134.951,4
spotify:track:01PqV02iL1GK8noTdDRKDX,"Sugar Water (feat. Quelle Chris and Anjimile)","Magic, Alive!","McKinley Dixon;Quelle Chris;Anjimile",2025-06-06,121575,44,true,brunocaivanophy,2025-07-19T21:42:37Z,"jazz rap,hip hop experimental,hip hop alternativo","City Slang",0.472,0.928,8,-3.169,1,0.233,0.36,0,0.312,0.807,175.82,4
spotify:track:7mSJb7q2kogbSmbrD9KRu3,"jazz is for ordinary people","jazz is for ordinary people","berlioz",2023-06-23,164000,37,false,brunocaivanophy,2025-07-20T04:57:17Z,"jazz house,jazz","berlioz",0.502,0.474,5,-11.424,0,0.0543,0.711,0.787,0.112,0.312,118.079,4
spotify:track:3jJkqDIWjHnGRpurvqDkuT,"Sr Moscon","Latelonius","Latelonius",2017-01-01,347187,25,false,brunocaivanophy,2025-07-22T17:14:49Z,"","Latelonius",0.672,0.867,7,-3.381,1,0.0906,0.0893,0.397,0.0414,0.727,103.483,4
spotify:track:76hCcfbBu5l4fK8hvn2sTC,"Madera Negra","Latelonius","Latelonius",2017-01-01,271010,31,false,brunocaivanophy,2025-07-22T17:20:31Z,"","Latelonius",0.675,0.817,5,-5.835,0,0.0542,0.000933,0.795,0.27,0.651,121.89,4
spotify:track:4Bjwyj8KM85xblkSt5A24j,"Run To The Sun","In Search Of...","N.E.R.D",2002-03-12,291066,61,false,brunocaivanophy,2025-08-21T00:25:40Z,"","Virgin Records",0.771,0.769,10,-6.021,1,0.0977,0.144,0.0000263,0.0544,0.877,96.952,4
spotify:track:3rTboU1EiIkKlA4CQh5i8W,"Things Are Getting Better","In Search Of...","N.E.R.D",2002-03-12,255573,46,true,brunocaivanophy,2025-08-21T00:25:55Z,"","Virgin Records",0.802,0.918,11,-4.305,0,0.133,0.0248,0.00000396,0.0593,0.919,117.985,4
spotify:track:0OOkCqzbNnt8F5FZV7DJmt,"No se limpia sola","Bantú","We Ruanda;Elphomega;Escandaloso Xpósito;Guerrita;Ciclo",2025-02-28,241998,5,false,brunocaivanophy,2025-09-17T05:09:18Z,"","Ruanda Records",0.476,0.675,4,-10.299,0,0.27,0.69,0,0.223,0.678,89.062,4
spotify:track:5lfBU8LrgD45om65ChyMIx,"Novice Never Notice","Criterion of the Senses","Ed Motta",2018-09-21,268972,10,false,brunocaivanophy,2025-09-17T17:17:23Z,"MPB,jazz brasileño,rock brasileño,pop brasileño","MustHave/Membran",0.72,0.626,7,-11.182,0,0.0388,0.576,0.596,0.0993,0.843,102.008,4
spotify:track:0qZcBeIKskV61K1ekFJcar,"NOT TiGHT","NOT TiGHT","DOMi & JD BECK;Thundercat",2022-07-29,248894,39,false,brunocaivanophy,2025-09-20T23:55:25Z,"jazz fusión","Blue Note Records",0.55,0.741,6,-11.469,0,0.0594,0.811,0.923,0.106,0.691,173.36,4
spotify:track:2w7we9XFFwnDmdtTUKjJ1Q,"PLOT TWIST","ART BRUT COLLAGE","Sirio;C. Spaulding",2025-10-08,134486,18,true,brunocaivanophy,2025-10-10T17:14:18Z,"boom bap","2294646 Records DK",0.557,0.602,11,-9.581,0,0.176,0.523,0,0.146,0.567,132.053,3
spotify:track:4RncmJolZswPG96SpQzRa1,"Life Like","Life Like","Lord Sko",2025-08-08,167274,32,true,brunocaivanophy,2025-10-13T02:31:03Z,"","Roc Nation Distribution",0.531,0.738,10,-8.433,0,0.234,0.0721,0,0.137,0.76,80.27,4
spotify:track:25d83nKYjGVsQjPcBoVRQI,"DESPITE THE WEATHER","99.9%","KAYTRANADA",2016-05-06,121946,40,false,brunocaivanophy,2025-10-17T22:57:19Z,"","XL Recordings",0.775,0.527,10,-8.761,0,0.183,0.0396,0.246,0.395,0.397,108.361,4
spotify:track:6mPzyOEpmItjnuWuybAVpS,"Double Standard","Deity","Emma Volard",2022-07-08,63957,3,false,brunocaivanophy,2025-10-24T03:46:21Z,"jazz indonesio,neosoul","The Operatives",0.775,0.711,3,-7.286,0,0.126,0.239,0.038,0.345,0.881,89.972,4
spotify:track:4YqKE749QNJgo1RZ0IRrBb,"Osmosis","Deity","Emma Volard",2022-07-08,297171,1,false,brunocaivanophy,2025-10-24T03:48:02Z,"jazz indonesio,neosoul","The Operatives",0.522,0.728,6,-6.341,0,0.0901,0.0403,0.000688,0.0898,0.591,91.383,4
spotify:track:3huzTfZQGfIzs7oudODb6Q,"Selva Negra","Deportivo Carioca","Facu Vidal",2024-12-12,332000,0,false,brunocaivanophy,2025-10-28T02:46:37Z,"neosoul,r&b latino,r&b francés","Facu Vidal",0.355,0.598,0,-11.078,0,0.035,0.562,0.899,0.118,0.884,80.428,3
spotify:track:7EKKbhTPNLhTFzpXJlLhhd,"Aprieta","Ventura","Vincen García",2023-09-05,242590,36,false,brunocaivanophy,2025-10-28T18:55:41Z,"jazz fusión,jazz funk","Vincen García",0.587,0.763,2,-10.519,1,0.0408,0.206,0.839,0.111,0.727,147.013,4
spotify:track:23EK2fM63IpmQu0rVo8ZG0,"Serendipia","Ventura","Vincen García;Adrian Black;Oshac;Hal C;Manu Linois",2023-09-05,187119,19,false,brunocaivanophy,2025-10-28T19:05:50Z,"jazz fusión,jazz funk","Vincen García",0.729,0.676,9,-10.109,1,0.037,0.307,0.13,0.344,0.442,109.03,4
spotify:track:3KK6ciUEwaqe6LqN5yj8sy,"Paint The World (feat. Thundercat)","Keys To The City Volume One","Robert Glasper;Thundercat",2025-10-10,332510,33,false,brunocaivanophy,2025-11-17T18:47:03Z,"neosoul,jazz rap","Loma Vista Recordings",0.52,0.736,6,-7.045,1,0.0745,0.294,0.87,0.133,0.657,120.918,4
spotify:track:73UL20BnObsxmEOoeX4Fjg,"SNiFF","NOT TiGHT","DOMi & JD BECK",2022-07-29,215598,34,false,brunocaivanophy,2025-11-23T22:52:00Z,"jazz fusión","Blue Note Records",0.598,0.738,10,-9.53,1,0.0679,0.34,0.858,0.104,0.168,170.012,4
spotify:track:1u5CtLtLmmY4KIe4k94XtA,"Ala Vida","Yeti Season (Deluxe Version)","El Michels Affair",2022-02-16,232357,42,false,brunocaivanophy,2025-12-01T22:58:35Z,"","Big Crown Records",0.647,0.386,1,-10.388,1,0.0571,0.67,0.906,0.146,0.491,80.833,4
spotify:track:71naD21rT5hqaQ5boMU3P5,"Brokenfolks","VWETO II","Georgia Anne Muldrow",2019-06-21,269621,30,false,brunocaivanophy,2025-12-04T20:23:59Z,"neosoul,R&B alternativo","Mello Music Group",0.834,0.7,7,-9.625,1,0.147,0.209,0.751,0.118,0.286,92.505,4
spotify:track:6ZRGFzQRNrdU9BCd7DgUNf,"Day In The Sun (Gettin' wit U)","Cabin In The Sky","De La Soul;Q-Tip;Yummy Bingham",2025-11-21,257608,43,true,brunocaivanophy,2025-12-07T01:43:01Z,"jazz rap,East Coast hip hop","Mass Appeal Records",0.636,0.786,1,-5.618,1,0.342,0.0969,0.00000206,0.17,0.816,187.597,4
spotify:track:6iSfbQ8lSSxN5BV6v9p6kT,"Soundz of the City","Thine People","Chris Dave;AHREL LUMZY;Nap;Oswin Benjamin",2021-02-05,240000,4,false,brunocaivanophy,2025-12-18T06:50:58Z,"indie jazz,hip hop brasileño","Drumhedz Records",0.765,0.272,8,-13.617,1,0.216,0.0956,0.0000925,0.545,0.576,95.059,4
